Time 1-10.45.14.48-10.100.1.205 Aggregate-Flow
9.200000 0.000438 0.000438
9.210000 0.000414 0.000414
9.220000 0.000420 0.000420
9.230000 0.000411 0.000411
9.240000 0.000417 0.000417
9.250000 0.000436 0.000436
9.260000 0.000429 0.000429
9.270000 0.000430 0.000430
9.280000 0.000425 0.000425
9.290000 0.000430 0.000430
9.300000 0.000424 0.000424
9.310000 0.000424 0.000424
9.320000 0.000428 0.000428
9.330000 0.000428 0.000428
9.340000 0.000474 0.000474
9.350000 0.000436 0.000436
9.360000 0.000422 0.000422
9.370000 0.000429 0.000429
9.380000 0.000418 0.000418
9.390000 0.000414 0.000414
9.400000 0.000419 0.000419
9.410000 0.000410 0.000410
9.420000 0.000421 0.000421
9.430000 0.000418 0.000418
9.440000 0.000415 0.000415
9.450000 0.000417 0.000417
9.460000 0.000401 0.000401
9.470000 0.000432 0.000432
9.480000 0.000420 0.000420
9.490000 0.000411 0.000411
9.500000 0.000413 0.000413
9.510000 0.000401 0.000401
9.520000 0.000410 0.000410
9.530000 0.000413 0.000413
9.540000 0.000404 0.000404
9.550000 0.000426 0.000426
9.560000 0.000408 0.000408
9.570000 0.000423 0.000423
9.580000 0.000410 0.000410
9.590000 0.000417 0.000417
9.600000 0.000431 0.000431
9.610000 0.000425 0.000425
9.620000 0.000456 0.000456
9.630000 0.000436 0.000436
9.640000 0.000426 0.000426
9.650000 0.000442 0.000442
9.660000 0.000451 0.000451
9.670000 0.000422 0.000422
9.680000 0.000424 0.000424
9.690000 0.000412 0.000412
9.700000 0.000425 0.000425
9.710000 0.000422 0.000422
9.720000 0.000420 0.000420
9.730000 0.000422 0.000422
9.740000 0.000410 0.000410
9.750000 0.000418 0.000418
9.760000 0.000412 0.000412
9.770000 0.000417 0.000417
9.780000 0.000414 0.000414
9.790000 0.000411 0.000411
9.800000 0.000409 0.000409
9.810000 0.000412 0.000412
9.820000 0.000417 0.000417
9.830000 0.000424 0.000424
9.840000 0.000411 0.000411
9.850000 0.000413 0.000413
9.860000 0.000423 0.000423
9.870000 0.000425 0.000425
9.880000 0.000426 0.000426
9.890000 0.000410 0.000410
9.900000 0.000419 0.000419
9.910000 0.000428 0.000428
9.920000 0.000412 0.000412
9.930000 0.000429 0.000429
9.940000 0.000417 0.000417
9.950000 0.000420 0.000420
9.960000 0.000420 0.000420
9.970000 0.000421 0.000421
9.980000 0.000415 0.000415
9.990000 0.000408 0.000408
